bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,1483.2067804580386,0.07020023451321951,983.6615370143028,0.04231770700959481,908.9532102579656,0.063103448545272,1.5078426111485461,0.08196866018339524,1.6317746213109219,0.09439342214379563,99.80850895896408
chunky-png,2523.0564925819635,1.09060578757091,1397.8115258117516,0.08728695187381494,1270.5694370503936,0.07813691771309325,1.8050047849739599,1.0940932299628705,1.9857682854698586,1.0934012812288394,99.98857751956895
erubi-rails,4674.658929556608,0.07278833221210816,3334.0349435806274,0.06537848925934955,3131.439420953393,0.09181300035005509,1.4021025600098245,0.09783909322993087,1.4928147414499142,0.11716555952795786,99.8418472381004
hexapdf,8793.680607154965,0.47895958039664227,6428.280338272452,0.7046356042249173,5130.0778694450855,0.7289243785077671,1.3679678147823582,0.8520056422319877,1.71414174032921,0.8722001084823725,99.08668654579331
liquid-c,239.38831092854,0.46924644043184066,197.83092049736504,0.1736779370411678,183.38010153349708,0.5824478937835648,1.210065192674107,0.5003561208507684,1.305421411192818,0.7479557278548402,99.6690105824763
liquid-compile,219.72052814570938,0.10123560512004784,180.33184574391598,2.8292536087610984,171.71609892350872,3.1601367408781935,1.2184233308282562,2.831064222237235,1.27955695198727,3.161757876370718,99.89371186493382
liquid-render,579.7801182738373,0.0599239729702,313.1969796796871,0.11977619755656453,285.68747008317393,0.12725447852880642,1.8511676545118352,0.13392990718148967,2.0294208846647783,0.14065768675110407,99.86348499584746
lobsters,3187.7729292958975,0.40534895019960687,2350.0193517655134,1.13641643619898,2235.9085138887167,1.0001038815501357,1.3564879484507222,1.2065446895540641,1.425717067355179,1.0791272146135373,99.03386315885712
mail,478.31001691520214,0.18349023383481125,369.0381473728589,0.20250891096149812,336.5719799291004,0.22822013581432926,1.2960991169076623,0.27327371796710653,1.4211225100079905,0.292836296083434,99.76015988462143
psych-load,8073.223134875298,0.029566809741656583,5427.568814530969,0.03723712434348895,4667.464082315564,0.016147956219282878,1.4874474024652153,0.047547867120111456,1.729680827210589,0.03368905947572884,99.99221171295942
railsbench,9649.696927517653,0.014845785151984505,6298.454113677144,0.4796764194676379,5877.46189199388,0.03168697208449667,1.5320738634204316,0.4799060999092136,1.641813610167717,0.034992306821107905,99.80821342522422
rubocop,533.6857664991509,0.344187417008955,396.4921628950902,4.476173573452209,358.2797899842262,3.958321914299776,1.3460184499040437,4.48938691111595,1.489578205130262,3.9732577760891807,99.63146699664891
ruby-lsp,389.1794367957471,0.14422646701613173,300.1044460741634,1.040673293996847,309.2953213329973,0.6700825190269,1.2968132991257686,1.0506199020702984,1.2582778010299873,0.6854282282583576,97.52628893780617
sequel,238.13868606270387,0.15190544754456214,214.48646050233108,0.17665106665730335,197.48688494445574,0.2078888878895011,1.1102737464405859,0.2329825408584874,1.2058455736424303,0.25747437678659846,96.73038006371195
binarytrees,991.6520684602715,0.9557366079651589,497.8594116720499,2.2367126108667574,461.9334663179788,2.131352633740999,1.9918315195244172,2.432347789156628,2.146742205895195,2.3358288706922514,99.98512677660109
blurhash,1010.7139986008406,1.0406512201632614,433.97454153746367,0.34948901067003063,410.8871217403147,0.3496218833665122,2.3289707157017383,1.0977693430800486,2.4598337234809304,1.0978116520405636,99.98164027343432
erubi,650.5317373855694,0.19029545327958414,616.0343110752411,0.2449088876728732,548.8701139059332,0.2757374512080754,1.0559991962949524,0.3101495168463856,1.1852198195966255,0.3350276130972015,99.94034983328764
etanni,2613.841313123703,0.04414213723936703,926.9299750094829,0.35440846779679974,2476.6746442764997,0.02429767662638626,2.819890804693162,0.35714687500541614,1.0553834025652866,0.05038755173154924,99.91946961519687
fannkuchredux,5616.582625359297,0.9055522734380008,1672.9307152330875,0.13490057926688448,1371.00267149508,0.07444094357803692,3.35733128348758,0.9155452398517906,4.096697068601921,0.9086068313685078,74.28188436077367
fluentd,5223.115029558539,0.8779782359686368,5680.499222874641,0.6601518048037182,4570.819265767932,0.566033261196549,0.9194816907157958,1.0984744822799506,1.142708719348372,1.0446240642524947,99.97594788065882
graphql,11254.562151432037,0.13247488893972578,9770.079116150737,0.05145426681622224,9070.421984046698,0.04240078077611326,1.1519417619482046,0.1421166344000155,1.240798076564339,0.13909501216800227,99.44097131903895
graphql-native,1719.358029961586,0.18629923193872075,1648.7462993711233,0.41420530532826877,1543.840230256319,0.8675813304317784,1.042827529388479,0.45417335763234906,1.1136890957143448,0.8873583091033362,99.8995445870624
lee,3752.577578648925,0.9958597897102179,2899.5314307510853,1.111471580447927,2531.647201254964,1.3591444492168872,1.2942013798680807,1.4923490861407367,1.4822671882514804,1.6849363057987548,99.95567215750935
matmul,3879.313150420785,4.0541505414827075,2180.986090004444,0.39538356321026263,2135.5464212596416,0.06430092525339354,1.7786968785357453,4.073384928417811,1.816543584256338,4.054660432390482,99.64088981422884
nbody,285.4491594868402,1.8363114804085179,126.03845144723701,0.3829165505527834,119.43545195571615,1.0482541380989563,2.26477837683,1.875810474906078,2.3899868490695546,2.114444747710781,99.55603888271975
nqueens,587.6349379264173,1.2181327497886807,592.2725447794286,3.4372621709501794,104.90359894279744,0.26034567217583454,0.9921698095008972,3.646727111802153,5.601666137754214,1.245643313765389,89.04356436728281
optcarrot,17710.645636171103,0.6177079384319544,8295.41573151946,0.4891845750868458,7993.558691814542,0.3728586664397891,2.134991929202211,0.7879496466810255,2.2156146366082137,0.7215169314306581,99.49148969920908
protoboeuf,425.79621888819287,0.7356245947180591,208.8930122274205,0.09728657345716869,134.99272885328193,0.3155197800047263,2.0383459185539015,0.7420297984105125,3.1542159530012417,0.8004350541601358,99.9758015407492
rack,238.48733672037207,0.39745031306650513,176.0037341241881,0.4821329722282216,157.4420292362653,0.7655265711780843,1.3550129371237976,0.6248351416704105,1.5147628487593117,0.8625530027403171,99.59699119982315
ruby-json,10753.761907666922,0.08860707672616168,9657.291910424829,0.14753864199068956,9092.024263367057,0.02126270555450954,1.1135380402096449,0.17210132168700146,1.1827687208221849,0.09112253669347486,99.98278347324961
rubykon,35380.33518642187,0.447034546178932,20806.170012056828,0.7573571698371088,19716.98556393385,0.48210173394038486,1.700473232984233,0.8794485591443533,1.7944089410472204,0.6574663241153338,99.94794584667125
sudoku,4724.409148097038,0.6447502516569286,1623.6417278647423,0.09661439454344554,1382.0162729049723,0.061488326607327205,2.909760858579391,0.651948792655274,3.4184902455355455,0.6476756142704788,99.71185262176179
tinygql,2583.991766348481,0.28688879679093576,1402.350066229701,0.143785864296422,1375.2284478396177,0.1825559718416435,1.8426153558759346,0.32090427933516236,1.8789545623548882,0.3400468564465753,99.97975080597011
30k_ifelse,7214.590517431498,0.054979911577969665,1557.1252789348364,0.059650653298780026,1513.9514230191708,0.04135129334741928,4.63327557199938,0.08112330809386793,4.765404231427669,0.06879476825039593,99.93984680512192
30k_methods,19776.531172916293,0.22570680987186695,3352.7813870459795,0.07085270145057257,3273.8215174525976,0.062044737541175905,5.898544787120975,0.2365664163092028,6.040809209508973,0.23407928887257093,99.97615750093564
cfunc_itself,290.1149902572023,0.3694538302248558,48.67819391811887,14.066164785269654,43.374823148944934,15.723263816600868,5.959855263841587,14.07101588013559,6.688557305720315,15.727603796481457,89.82361095473591
fib,514.4108762698514,1.9412979817221367,115.26859588772652,0.05064532200367452,102.5801249927851,2.8706108349073878,4.462714864427567,1.94195849659031,5.01472265027979,3.4654068187337157,99.98740446722084
getivar,245.07227938918942,0.14898587174639258,47.08233141298994,76.68615876526022,44.14762444913578,80.67303627259511,5.205185725394524,76.68630349000189,5.551199695275718,80.67317384502377,53.964043394370606
keyword_args,666.3665698013372,0.24352022372201237,78.11625382167631,8.918907802470567,66.56589178816864,19.504994155151003,8.530447086242999,8.922231698870634,10.01063084863195,19.506514273232835,91.93658618364563
respond_to,795.5959617559399,0.49438647150316295,40.488549425827536,12.186602425054678,35.12012939342482,15.267544825274818,19.649900355492395,12.19662644543785,22.65356009493778,15.27554722342153,89.96422157697702
ruby-xor,1959.7080703824759,5.053669449229279,626.8940601301821,0.03207194276531482,316.7488252853646,0.06851963977294002,3.126059401448977,5.0537712167831765,6.186946608616276,5.054133936008025,99.99241631796343
setivar,190.16405184929437,0.01099865818987563,34.59405882552101,69.02068909448566,31.28599366784361,74.65564736120739,5.4970147564472835,69.0206899708206,6.07824874824893,74.65564817139715,68.73886883338098
setivar_object,307.71222689443016,0.063223179188766,130.52361568319049,41.91200637810032,152.89214085050895,38.79953110319655,2.357521474438123,41.91205406333969,2.0126098384304614,38.79958261371252,59.95354103571468
setivar_young,308.564708229493,0.037582895748316865,130.68467117666046,42.20689515845893,149.6258925439583,39.136070819236245,2.3611392633216566,42.20691189119617,2.062241387391159,39.13608886491249,59.95354164888963
str_concat,215.90695578891498,3.3027761354151797,81.77002235786634,1.1565046757275728,75.23768680343001,0.35090474612152,2.6404169836715785,3.4994047016096563,2.8696649905386513,3.321364831137741,99.76137387903351
throw,65.19438277624398,0.3293380597067174,51.29015172305314,0.27081272646657933,45.10516330941033,0.27846265402758097,1.2710896845902948,0.42638373607309143,1.4453862483331796,0.43128297817033034,99.9660047219696
