bench,No JIT (ms),No JIT RSD,YJIT 3.3 (ms),YJIT 3.3 RSD,YJIT 3.4dev (ms),YJIT 3.4dev RSD,YJIT 3.3 spd,YJIT 3.3 spd RSD,YJIT 3.4dev spd,YJIT 3.4dev spd RSD,% in YJIT
activerecord,508.0815196341398,0.28975044500573577,267.3399194928945,0.3895385348359724,237.4497435601621,0.3439363818307538,1.9005074909796396,0.4854849024461811,2.1397433916596684,0.4497194182241322,99.93048547536655
chunky-png,1162.1935802977532,0.17256153282997772,695.4816483399447,0.2214380108099321,635.1045214718109,0.1969089385970253,1.6710629001812054,0.28073524047417187,1.8299249037063219,0.2618217193283219,99.98841738197129
erubi-rails,1931.7959232255816,0.22457738802589516,1102.0334394027789,0.2109425887937469,1008.4126068279147,0.44458079327965266,1.7529376642803807,0.3081100111640991,1.9156800600721189,0.49808341165481385,99.8415958453951
hexapdf,3577.422095090151,1.2353616998435828,2392.106225155294,1.5306744155741145,1938.0792254582047,2.626147236651832,1.4955113855188045,1.9669983975422005,1.8458595748294908,2.902200516507169,98.05900824417223
liquid-c,84.1851337445143,0.5811299136073833,62.47126920188361,0.8772572642571053,57.90472967462159,0.7523529446408398,1.3475816134367251,1.0522795656008843,1.4538559150101835,0.9506560523128581,99.75452757499276
liquid-compile,86.63677791194321,0.6285479569317789,63.1596578465354,0.7151438334647141,59.180979620695354,0.8467335280046836,1.3717106910625172,0.9521046353766587,1.463929432517313,1.0545284261746442,99.95688264200415
liquid-render,210.21886723102034,0.3878093376543464,87.9856494573308,0.619438777566931,81.67800375623028,0.6559279954895294,2.389240387808552,0.7308217850649478,2.573751286312322,0.7619958120874517,99.89628952158873
lobsters,1350.9587496519089,1.3049019443131211,903.0076565051621,1.3461886573625894,873.0234937013491,1.1318828518325723,1.4960656644711252,1.874831455220403,1.5474483326035848,1.7274049538382137,99.17817166999204
mail,179.98199269939693,0.35071465963218,134.47384359712285,0.32902033667171204,124.94882361118226,0.41191628566688726,1.3384163632491557,0.4808899608273005,1.440445676059086,0.5409951930271845,99.88114372729491
psych-load,2844.769897684455,0.06400241113472505,2043.3846769854426,0.08601150989013616,1638.879750855267,0.09292878311106464,1.3921851963191174,0.10721141946938006,1.7358014803708943,0.11283646290788128,99.99210942705425
railsbench,3455.8611627668142,0.1398634686400395,2060.156026855111,0.21168360301882996,1931.4042003825307,0.1415713460788052,1.6774754522075146,0.25371586006211144,1.7892998068878343,0.1990081302122809,99.80795262167732
rubocop,208.56331609133068,0.9173274365795626,127.87290151178274,2.2779030668676303,111.95511851505732,2.431406037944889,1.6310204400274189,2.455673432675157,1.862918988052164,2.5986967786289523,99.86140184317242
ruby-lsp,166.52185883786944,1.6486524357015693,123.93656043046764,1.2711620367437848,113.79689632697774,1.4602273274060316,1.3436056177409694,2.0818039718963273,1.4633251363850441,2.202343910802325,97.56768719495628
sequel,92.80574873421982,0.5050349924710382,75.85891034125973,0.4510198456642672,69.75209232499367,0.7393950737463267,1.223399444003649,0.6771109545733557,1.3305084570339911,0.8954135461900036,98.8280068185196
binarytrees,506.11766654998064,1.062264815306873,288.9840299897688,0.166682054906294,227.0414696120825,2.235737928708239,1.7513689824586474,1.0752625006326268,2.2291860047185255,2.4752637483111877,99.99154405255896
