bench,CRuby 3.3.0dev mem (MiB),YJIT 3.3.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,49.3046875,54.8359375,1,1
chunky-png,64.796875,65.95703125,1,1
erubi-rails,84.2890625,92.08203125,3,2
hexapdf,184.4140625,293.0,2,2
liquid-c,31.5390625,39.50390625,1,1
liquid-compile,28.7578125,31.97265625,1,1
liquid-render,30.8515625,35.2734375,1,1
mail,41.5390625,45.015625,1,1
psych-load,29.66796875,31.67578125,1,1
railsbench,103.4609375,118.59375,4,3
ruby-lsp,36.921875,44.125,2,1
sequel,32.76171875,36.46484375,1,1
binarytrees,21.765625,22.125,1,1
erubi,24.40625,27.26953125,1,1
etanni,19.390625,19.72265625,1,1
fannkuchredux,16.0234375,16.56640625,1,1
lee,26.80078125,30.75,1,1
nbody,15.87890625,16.35546875,1,1
optcarrot,54.2578125,56.78515625,1,1
ruby-json,16.46875,17.51171875,1,1
rubykon,243.53515625,248.046875,1,1
30k_ifelse,59.9609375,99.83203125,8,7
30k_methods,51.14453125,63.5625,3,3
cfunc_itself,15.85546875,16.19140625,1,1
fib,15.85546875,16.18359375,1,1
getivar,15.921875,16.26953125,1,1
keyword_args,15.859375,16.20703125,1,1
respond_to,15.86328125,16.2265625,1,1
setivar,15.92578125,16.26953125,1,1
setivar_object,15.86328125,16.1953125,1,1
setivar_young,15.859375,16.2109375,1,1
str_concat,42.1640625,69.59375,1,1
throw,15.921875,16.24609375,1,1
