bench,CRuby 3.4.0dev mem (MiB),YJIT 3.4.0dev mem (MiB),Inline Code,Outlined Code,YJIT Mem overhead
activerecord,41.52734375,46.6015625,2,1
chunky-png,47.12109375,43.28125,1,1
erubi-rails,87.015625,89.48046875,3,2
hexapdf,141.7578125,271.5859375,3,2
liquid-c,28.90234375,32.91796875,1,1
liquid-compile,25.734375,29.125,1,1
liquid-render,29.3359375,34.30859375,1,1
lobsters,267.16015625,319.9375,11,9
mail,48.30078125,52.6171875,2,1
psych-load,26.96875,29.29296875,1,1
railsbench,84.83203125,99.89453125,4,3
rubocop,80.33984375,114.84375,8,6
ruby-lsp,69.6484375,74.765625,1,1
sequel,28.8046875,32.7734375,1,1
binarytrees,18.21484375,18.4375,1,1
blurhash,13.34765625,13.71484375,1,1
erubi,21.0234375,23.42578125,1,1
etanni,14.8515625,15.24609375,1,1
fannkuchredux,12.08984375,12.375,1,1
fluentd,599.43359375,651.52734375,1,1
graphql,31.453125,35.6484375,1,1
graphql-native,29.4375,33.18359375,1,1
lee,26.08984375,29.18359375,1,1
matmul,24.453125,24.8359375,1,1
nbody,12.0859375,12.3203125,1,1
nqueens,12.09375,12.31640625,1,1
optcarrot,50.66015625,52.87109375,1,1
rack,20.99609375,23.1171875,1,1
ruby-json,13.12890625,13.48046875,1,1
rubykon,37.60546875,40.2109375,1,1
sudoku,12.3828125,12.82421875,1,1
tinygql,19.94140625,22.15234375,1,1
30k_ifelse,52.34375,86.58984375,8,7
30k_methods,41.05859375,51.50390625,3,3
cfunc_itself,12.21484375,12.4140625,1,1
fib,12.15234375,12.34765625,1,1
getivar,12.27734375,12.4765625,1,1
keyword_args,12.15234375,12.35546875,1,1
respond_to,12.28515625,12.484375,1,1
setivar,12.27734375,12.47265625,1,1
setivar_object,12.21484375,12.41015625,1,1
setivar_young,12.21484375,12.4140625,1,1
str_concat,38.22265625,53.3515625,1,1
throw,12.27734375,12.48046875,1,1
